# %ECSV 0.9
# ---
# datatype:
# - {name: DATETIME, datatype: string}
# - {name: MJD, datatype: float64}
# - {name: X, unit: pix, datatype: float64}
# - {name: Y, unit: pix, datatype: float64}
# - {name: RA, unit: deg, datatype: float64}
# - {name: DEC, unit: deg, datatype: float64}
# - {name: FLUX, datatype: float64}
# - {name: FLUX_ERR, datatype: float64}
# - {name: MAG_AUTO, unit: mag, datatype: float32}
# - {name: MAGERR_AUTO, unit: mag, datatype: float32}
# - {name: BACKGROUND, datatype: float64}
# - {name: FWHM, unit: pix, datatype: float32}
# - {name: A, unit: pix, datatype: float32}
# - {name: B, unit: pix, datatype: float32}
# - {name: THETA, unit: deg, datatype: float32}
# - {name: FLAGS, datatype: int16}
# - {name: R50, unit: pix, datatype: float32}
# - {name: MAG, unit: mag, datatype: float32}
# - {name: MAGERR, unit: mag, datatype: float32}
# delimiter: ','
# meta: !!omap
# - {DATASET: AST3}
# - {FIELD: hd136488}
# - {OBJID: 62000007}
# - {OBJECT: J151821.23-604857.04}
# - {RA: 229.588455}
# - {DEC: -60.815845}
# - {MAG: 14.9656}
# - {CREATED: '2016-01-12T02:13:27'}
# - comments: ['', 'Chinese Astronomical Data Center(CAsDC), http://casdc.china-vo.org', 'EMail: support@china-vo.org', '', 'Chinese Virtual
#       Observatory(China-VO), http://www.china-vo.org', '']
# schema: astropy-2.0
DATETIME,MJD,X,Y,RA,DEC,FLUX,FLUX_ERR,MAG_AUTO,MAGERR_AUTO,BACKGROUND,FWHM,A,B,THETA,FLAGS,R50,MAG,MAGERR
2012-04-12 20:19:38,56029.846967592595,8398.386140913,67.90598324941085,229.5885221293033,-60.81578932240682,5810.85,247.347,14.8991,0.046227,479.204,4.76861,1.44826,1.20407,-59.5354,1,2.34459,14.8868,0.0397738
2012-04-12 20:20:02,56029.84724537037,8398.114285745385,68.40024694587963,229.58846053338505,-60.81578803842239,5686.77,257.285,14.9186,0.0491335,482.37,5.48889,1.47896,1.19184,-58.9161,1,2.34556,14.884,0.0401064
2012-04-12 20:20:26,56029.84752314815,8398.654594951262,68.64456172398025,229.5883760828837,-60.81575816809915,6026.51,269.384,14.8517,0.0485441,481.148,6.52792,1.64629,1.29376,-57.5566,1,2.60122,14.8829,0.039937
2012-04-12 20:20:50,56029.84780092593,8399.072919518037,69.18754861193337,229.58848543561467,-60.815752590216505,5688.12,296.72,14.9176,0.0566509,480.766,6.14511,1.48013,1.23038,-64.6857,1,2.39842,14.8716,0.0393783
2012-04-12 20:21:13,56029.84806712963,8399.246619141139,69.49487378835228,229.58837105883063,-60.815758154492364,6149.05,269.542,14.8388,0.0476044,477.412,6.52605,1.64327,1.28854,-56.243,1,2.65809,14.8302,0.0377701
2012-04-12 20:25:23,56029.850960648146,8400.46102976802,61.99911539569354,229.58822236295032,-60.81581109822298,3112.4,305.417,15.6082,0.106568,462.758,4.5664,1.47553,1.38781,73.8377,0,2.62021,15.2994,0.0565157
2012-04-12 20:40:51,56029.86170138889,8403.06409175702,62.00153595447688,229.58840795268054,-60.81591107585166,3055.86,288.626,15.6391,0.102573,456.291,4.03892,1.4154,1.27497,79.1047,0,2.68358,15.3481,0.0580537
2012-04-12 20:41:15,56029.861979166664,8404.038124003459,62.00150538738374,229.58832392462736,-60.815793082562074,3280.24,302.594,15.561,0.100181,458.832,4.315,1.51925,1.42194,27.126,0,2.69616,15.3495,0.0582198
2012-04-12 23:37:01,56029.98403935185,8455.948496649527,64.0559067802117,229.58853660970465,-60.815819944552814,3874.89,283.982,15.2085,0.0795904,655.676,3.58667,1.17635,1.1688,-5.35677,0,2.18006,15.0801,0.0562259
2012-04-12 23:37:25,56029.98431712963,8455.809265012569,65.05890956423545,229.58857515445376,-60.81585249967273,3960.75,202.484,15.1872,0.0555191,656.553,3.34887,1.17591,1.10982,-46.8313,1,1.99968,15.0053,0.0524608
2012-04-12 23:37:49,56029.98459490741,8455.912008680376,65.2035670872488,229.58852393161018,-60.815831949618364,4407.93,247.032,15.0739,0.0608622,657.861,3.72151,1.20099,1.07797,-52.4693,1,2.03341,14.9837,0.0515148
2012-04-12 23:38:13,56029.984872685185,8455.865271699964,66.02971647770948,229.58853068753461,-60.81580322208297,4397.83,231.369,15.0726,0.0571343,663.283,3.80323,1.3241,1.12428,-59.4781,1,2.08203,14.9578,0.0504982
2012-04-12 23:38:37,56029.98515046296,8455.726944932665,65.66282329115468,229.58853318780382,-60.81583743012712,4387.12,274.397,15.0733,0.0679251,665.633,3.23397,1.23934,1.08186,-71.5107,0,2.09044,15.0556,0.0551961
2012-04-12 23:39:01,56029.98542824074,8456.027194382086,65.99743024631967,229.58858493781057,-60.81583805568862,3810.07,216.841,15.2221,0.061807,667.695,3.38295,1.09406,0.976385,-54.576,0,1.79036,15.0718,0.0563175
2012-04-12 23:39:25,56029.98570601852,8455.981585731433,66.26058499037639,229.588561513586,-60.81582731408812,4630.82,248.541,15.012,0.0582867,670.987,3.53948,1.33273,1.11062,-59.7701,1,2.12613,14.9393,0.0500401
2012-04-12 23:39:49,56029.985983796294,8456.132582838243,66.2297793135206,229.58851633071686,-60.815805704343326,4579.87,225.767,15.0166,0.053535,678.493,3.49696,1.28635,1.08479,-53.2765,0,2.04023,14.9429,0.050253
2012-04-12 23:40:13,56029.98626157407,8456.453294199055,66.34482711163501,229.58855202658907,-60.81580304990728,4654.4,233.939,14.9947,0.0545843,683.745,3.54223,1.41795,1.10814,-58.0688,1,2.17468,14.9398,0.050994
2012-04-12 23:40:37,56029.98653935185,8456.758023009572,65.54483722214073,229.58847841828768,-60.815803651173475,4190.46,251.366,15.1033,0.0651441,687.485,3.18011,1.3053,1.05821,-63.2377,1,2.0958,15.0647,0.0575473
2012-04-12 23:41:01,56029.98681712963,8456.756661904683,65.32825008166415,229.58851963751047,-60.81580431132726,4154.01,238.173,15.116,0.0622665,690.122,3.62598,1.20784,1.10511,-50.153,1,1.98063,14.983,0.0530192
2012-04-12 23:41:25,56029.98709490741,8456.70658046776,65.27183556563661,229.5885712674888,-60.81581300752456,4111.56,242.56,15.1231,0.0640682,693.487,3.76028,1.22676,1.09848,-52.8343,1,2.0014,15.0393,0.0562262
2012-04-12 23:41:49,56029.98737268519,8457.28902912394,64.22222234970195,229.58851746260058,-60.81580542777533,3804.36,288.981,15.1931,0.0824932,695.664,3.54333,1.35575,1.24304,-82.4639,1,2.2585,14.9949,0.0556753
2012-04-12 23:42:13,56029.987650462965,8457.144625879244,63.094222306255446,229.58846973690544,-60.81586632406507,2790.54,290.568,15.5381,0.113081,699.175,4.07904,1.32687,1.18272,71.6822,0,2.17863,15.2074,0.0670976
2012-04-12 23:42:37,56029.98792824074,8457.06454276163,63.09808895149775,229.58856434089617,-60.81587048883478,2654.23,286.92,15.5953,0.117396,700.788,3.78631,1.25429,1.16079,65.2983,0,2.26538,15.3147,0.0732039
2012-04-12 23:57:41,56029.998391203706,8461.947430882023,69.7634554242697,229.58847974069258,-60.81576221104826,5617.36,299.309,14.8418,0.0578652,754.914,6.77113,1.57902,1.26554,-63.4377,1,2.49028,14.8222,0.0461976
2012-04-12 23:58:05,56029.99866898148,8462.234720016204,71.02281079051797,229.58846203729507,-60.81576773289402,5287.92,296.354,14.9058,0.0608634,758.444,6.56018,1.61175,1.22853,-72.2181,0,2.66716,14.9204,0.0501455
2012-04-12 23:58:29,56029.99894675926,8462.188952974231,70.58484060531573,229.58844957652602,-60.815783119399725,5241.03,294.853,14.912,0.0610968,762.473,6.91245,1.52987,1.21159,-64.142,0,2.46711,14.9146,0.0507458
2012-04-12 23:58:53,56029.99922453704,8462.20500317589,71.2819448437868,229.58847648631442,-60.81578029615114,4943.12,291.243,14.9682,0.0639858,769.099,6.53213,1.54696,1.28699,-65.4075,0,2.53837,14.9556,0.0533357
2012-04-12 23:59:17,56029.999502314815,8462.141551432009,71.9094989431065,229.5884236201709,-60.81582246347917,5408.7,282.481,14.8688,0.0567186,771.492,6.11334,1.48113,1.18528,-60.0286,0,2.46002,14.9058,0.0504593
2012-04-12 23:59:41,56029.99978009259,8462.293091364741,72.29887236857978,229.5884051075837,-60.81578740601204,5727.75,318.298,14.8026,0.0603504,778.607,6.97945,1.72705,1.3985,-66.1487,0,2.81241,14.8607,0.0489507
2012-04-13 00:00:05,56030.00005787037,8462.184563393192,72.82995485599302,229.58850349462838,-60.815798229613705,5437.56,300.259,14.8549,0.0599682,785.433,6.64047,1.47832,1.25298,-50.8291,0,2.53304,14.8764,0.0498879
2012-04-13 00:00:29,56030.00033564815,8462.354291121435,73.15752137117293,229.58840680994982,-60.815799372707296,5082.23,297.721,14.9232,0.0636188,796.89,6.61351,1.42127,1.1597,-54.2153,0,2.33644,14.8649,0.0494138
2012-04-13 00:00:53,56030.000613425924,8462.845359842056,73.41292179531389,229.5883988086035,-60.81573326427816,5625.77,298.407,14.8045,0.0576046,800.343,7.37528,1.58097,1.25449,-59.6167,0,2.59449,14.8438,0.0492894
2012-04-13 00:01:17,56030.0008912037,8463.125443126617,73.42382877657677,229.58843427013667,-60.81574964140804,5166.16,298.572,14.8941,0.0627641,805.465,7.01186,1.46317,1.2171,-51.6273,0,2.45787,14.8396,0.0492764
2012-04-13 00:01:41,56030.00116898148,8463.089543314522,73.46017124590742,229.58839953200956,-60.81578731380653,5108.93,303.243,14.9091,0.0644601,810.134,6.50851,1.45121,1.23176,-79.0169,0,2.44911,14.8803,0.0514273
2012-04-13 00:02:05,56030.00144675926,8463.095022012061,73.37940119795684,229.5884237876834,-60.81579939796414,4440.46,264.569,15.0555,0.0647056,817.741,5.57362,1.35658,1.1126,-65.9207,0,2.22642,15.0435,0.0593312
2012-04-13 00:02:29,56030.00172453704,8463.153842859425,73.69606559077648,229.58844166659443,-60.81580277032145,5063.81,290.773,14.9069,0.0623601,825.619,6.91905,1.41342,1.20083,-63.9034,0,2.31731,14.8991,0.0528453
2012-04-13 00:02:53,56030.00200231482,8463.53742649039,72.58099509116228,229.58838745711262,-60.815770657205796,5241.88,296.666,14.8649,0.0614625,831.969,6.43356,1.53552,1.24732,-73.4213,0,2.48697,14.8912,0.0528949
2012-04-13 00:03:17,56030.002280092594,8463.57550445813,70.82263815374581,229.58848026190267,-60.815825296067594,5106.16,290.758,14.8886,0.0618396,837.209,7.18611,1.53767,1.24618,-50.4166,0,2.56746,14.9292,0.0546985
2012-04-13 00:07:51,56030.00545138889,8464.687535991483,69.19637056646806,229.58843953053744,-60.81575242646734,5048.86,298.253,14.8718,0.0641537,935.702,5.56662,1.43452,1.20582,-67.2137,0,2.38592,14.8532,0.0540316
2012-04-13 00:08:15,56030.00572916667,8464.707368334659,67.59381061243637,229.5884216231534,-60.81581404764038,4986.26,281.15,14.8891,0.0612341,937.269,5.61601,1.56158,1.2394,-56.9903,1,2.54329,14.9351,0.0576233
2012-04-13 00:08:39,56030.006006944444,8465.196689524595,66.20676717173534,229.58847519588107,-60.81582067273762,4333.87,253.008,15.0507,0.0633998,935.151,3.70376,1.40943,1.12511,-58.0955,1,2.22367,15.0006,0.0609748
2012-04-13 00:09:03,56030.00628472222,8464.986985253818,66.4143628059474,229.58860407045236,-60.81586235155439,4297.46,246.971,15.0627,0.0624114,944.907,3.8209,1.2565,1.06372,-60.8934,1,1.97338,14.9533,0.0589815
2012-04-13 00:09:27,56030.0065625,8465.418857215202,65.90457487033322,229.5885498312073,-60.81581696449327,4603.95,295.503,14.998,0.0697045,945.956,3.70503,1.37624,1.12454,-65.6609,1,2.23527,15.0413,0.0628701
2012-04-13 00:09:51,56030.006840277776,8465.04776480469,66.16368448114896,229.58856205022178,-60.815822862221886,4344.01,246.343,15.0607,0.0615857,955.289,3.72272,1.11907,1.02237,-60.4776,1,1.86483,14.9655,0.0585971
2012-04-13 00:10:15,56030.00711805555,8465.091069415768,65.48961459597739,229.58860779906254,-60.81585015071838,3699.44,234.114,15.2314,0.0687261,961.681,3.6564,1.19084,1.09065,-40.8228,0,1.95902,15.0542,0.0645172
2012-04-13 00:10:39,56030.00739583333,8464.736674960213,66.27954349923145,229.58862304448135,-60.81581172649456,4102.98,237.015,15.119,0.0627345,969.602,3.53534,1.1164,1.02272,-76.9463,1,1.83867,14.9456,0.0577979
2012-04-13 00:11:03,56030.00767361111,8464.104104337783,66.70573094059094,229.58861938134646,-60.81584393653068,4125.89,247.008,15.1088,0.0650164,979.726,3.72668,1.21877,1.08071,-56.0392,1,2.05166,15.0234,0.0626602
2012-04-13 00:11:27,56030.00795138889,8464.343117493858,66.3041386465003,229.5886112832123,-60.81584734421084,4321.69,248.004,15.0546,0.0623211,989.211,3.37635,1.2055,1.01265,-48.7681,0,1.94941,14.9671,0.0598788
2012-04-13 00:11:51,56030.00822916667,8464.597086038726,66.86164895951912,229.58859086661187,-60.81578363079002,4268.21,259.058,15.0727,0.0659144,994.447,3.56983,1.22735,1.05832,-61.4127,1,2.0095,14.9709,0.0605908
2012-04-13 00:12:15,56030.00850694445,8464.718648376414,67.45517304764468,229.58865032178963,-60.81581773073616,4296.87,264.928,15.0679,0.0669584,1000.99,3.80555,1.23602,1.113,-49.5197,1,2.11176,15.031,0.0640232
2012-04-13 00:12:38,56030.00877314815,8464.746842835155,68.14338646228101,229.58837221058002,-60.81580134558137,5148.06,302.3,14.8752,0.0637713,1008.08,5.53315,1.56604,1.20373,-64.4074,1,2.49876,14.9149,0.0577042
2012-04-13 00:13:02,56030.009050925924,8464.748443192922,67.97249942684992,229.58842444628692,-60.81584383674703,4691.69,284.633,14.9756,0.0658849,1015.14,5.71186,1.41098,1.1107,-60.4086,1,2.30043,14.9527,0.0604801
2012-04-13 00:13:26,56030.0093287037,8464.614418498719,68.95637183155306,229.58844253317042,-60.81579673697391,4829.79,305.469,14.9394,0.0686862,1026.49,6.54517,1.4972,1.14785,-68.1103,1,2.4067,14.9444,0.0600767
2012-04-13 00:29:09,56030.02024305556,8468.478227192109,76.1119216773844,229.5885552556261,-60.81581035313137,5080.74,322.856,14.9806,0.0690098,1333.24,5.37156,1.26524,1.1282,-70.3658,0,2.13431,14.8865,0.0580408
2012-04-13 00:29:33,56030.020520833335,8468.770244701464,75.37729859241749,229.5884776030769,-60.815773932166316,5748.44,355.214,14.8442,0.0671074,1346.71,7.65372,1.57618,1.19656,-63.1448,0,2.55001,14.8923,0.0588762
2012-04-13 00:29:57,56030.02079861111,8468.282169578777,75.65747001861466,229.58849719624533,-60.81581158819002,5785.29,337.301,14.8376,0.0633173,1358.92,5.61106,1.40378,1.20768,-59.1516,0,2.4039,14.8713,0.0575189
2012-04-13 00:30:21,56030.02107638889,8468.310309713937,75.85619230121921,229.5885376795927,-60.81579567995522,5265.34,339.025,14.9393,0.0699254,1365.92,8.9098,1.5107,1.24503,-64.6461,0,2.53251,14.9259,0.0610199
2012-04-13 00:30:45,56030.02135416667,8468.356724373161,75.43046884110846,229.58853076168086,-60.815824500464245,5393.61,322.468,14.9124,0.0649287,1377.95,4.65343,1.28955,1.10219,-61.2398,0,2.19841,14.8943,0.0590992
2012-04-13 00:31:09,56030.021631944444,8468.266662435215,75.7114536620839,229.58853515093094,-60.81579744625894,5310.79,339.629,14.9335,0.0694505,1389.79,6.46043,1.37755,1.12608,-69.8253,0,2.38672,14.9064,0.0595931
2012-04-13 00:31:33,56030.02190972222,8467.915711732032,76.58499726338697,229.5884140526373,-60.815781744597345,5646.26,354.728,14.8634,0.0682283,1405.68,6.79162,1.45982,1.19512,-64.194,0,2.45493,14.884,0.0591485
2012-04-13 00:31:57,56030.0221875,8468.037301782193,77.14549844777711,229.58836494386827,-60.81578183274793,5610.35,335.257,14.867,0.064896,1414.49,6.22031,1.55682,1.00876,-59.0619,0,2.49803,14.8598,0.0583842
2012-04-13 00:32:21,56030.022465277776,8468.508287185316,77.48466629770992,229.58848080457312,-60.81580802543003,5165.26,325.874,14.9594,0.0685154,1432.44,5.64136,1.27734,1.12482,-72.7294,0,2.17114,14.9243,0.0618831
2012-04-13 00:32:45,56030.02274305555,8469.373994936881,76.14388660842197,229.5883821608816,-60.81578232858486,5609.58,338.272,14.8719,0.0654886,1442.1,7.05827,1.47015,1.126,-67.4304,0,2.49578,14.9054,0.0610811
2012-04-13 00:33:09,56030.02302083333,8469.786504665275,75.84698795535266,229.5885922734115,-60.81583750750635,5689.94,337.739,14.859,0.064462,1458.83,6.39626,1.35252,1.01857,-50.8981,0,2.32943,14.895,0.0602605
2012-04-13 00:33:33,56030.02329861111,8469.908370352961,75.49785610752754,229.58837356128618,-60.8157577999271,5771.55,358.486,14.8442,0.0674542,1472.75,7.02291,1.60914,1.20441,-57.1442,0,2.54319,14.8805,0.0597341
2012-04-13 00:33:57,56030.02357638889,8470.468396180035,75.26391686030534,229.58841605239584,-60.815789076816195,5872.47,353.288,14.8272,0.0653339,1486.81,6.48696,1.49728,1.18759,-58.7789,0,2.50704,14.8054,0.0557803
2012-04-13 00:34:21,56030.02385416667,8470.415230801507,75.40900322514123,229.58846486020443,-60.815815644524264,5160.72,354.645,14.962,0.07463,1503.69,7.53984,1.44756,1.0998,-54.3491,0,2.39422,14.9521,0.0655697
2012-04-13 00:34:45,56030.02413194445,8470.929296560073,75.28120333036374,229.58831493933246,-60.81569719644537,5297.67,340.504,14.9256,0.0698019,1517.98,6.90483,1.53658,1.3051,-66.5068,0,2.54079,14.903,0.0641388
2012-04-13 00:38:45,56030.02690972222,8470.588493384432,77.986459202389,229.58846491389653,-60.815865658038135,4829.48,331.768,15.0285,0.0746044,1686.37,4.87792,1.2691,1.10329,-63.1962,0,2.14912,14.9698,0.0696152
2012-04-13 00:39:09,56030.0271875,8471.005602707446,78.5400293288562,229.58846587080984,-60.81580774059244,4749.74,325.133,15.045,0.0743398,1705.28,5.17389,1.23524,1.02608,-79.679,0,2.04671,14.9731,0.0700903
2012-04-13 00:39:33,56030.02746527778,8471.502813733849,79.83833039496186,229.58840075530873,-60.81572980920269,5925.39,381.031,14.8026,0.0698349,1726.45,7.80203,1.76768,1.26571,-58.8225,0,2.68032,14.8697,0.0637036
2012-04-13 00:39:57,56030.02774305556,8471.245658040376,81.18931273610647,229.58848584885308,-60.81580497751073,5540.24,357.157,14.8776,0.0700101,1741.13,7.46659,1.37338,1.14189,-60.2479,0,2.32044,14.9031,0.0659374
2012-04-13 00:40:21,56030.028020833335,8471.329119506363,81.74739712456179,229.58832244785862,-60.81581764066555,5544.04,363.083,14.8653,0.0711229,1772.9,7.44773,1.52769,1.13104,-54.1221,0,2.47426,14.8692,0.0649028
2012-04-13 00:40:45,56030.02829861111,8471.968281347501,82.78196329977317,229.5884060961843,-60.815776277636516,5403.34,361.589,14.8905,0.0726746,1799.65,6.54408,1.73894,1.1064,-61.503,0,2.74841,14.9473,0.0701044
2012-04-13 00:41:09,56030.02857638889,8472.03520097718,84.23651505553069,229.58831183365405,-60.81575149579665,6603.19,402.368,14.6691,0.0661759,1823.21,6.6693,1.66617,1.36949,-59.3888,0,2.70789,14.7184,0.0571755
2012-04-13 00:41:33,56030.02885416667,8471.592289242713,86.36756864892726,229.58847886054286,-60.81576465023933,4950.41,357.287,14.9767,0.0783801,1851.37,5.69838,1.38606,1.2607,-65.914,0,2.30223,14.9142,0.0692614
2012-04-13 00:41:57,56030.029131944444,8470.93943810568,88.08494698655518,229.58848678080605,-60.81577236143341,5515.39,352.726,14.8565,0.069453,1876.02,5.7351,1.59935,1.08907,-60.4739,0,2.56214,14.9206,0.0699881
2012-04-13 00:42:21,56030.02940972222,8471.062655652531,88.64817111659308,229.58860438752802,-60.81582839032998,5111.6,350.557,14.931,0.0744787,1904.75,5.96374,1.20151,1.003,-51.9846,0,2.1232,14.9018,0.0688946
2012-04-13 00:42:45,56030.0296875,8471.772756124656,88.46901818589475,229.58858752629072,-60.815779783023615,4710.96,334.534,15.0093,0.0771188,1936.21,4.79451,1.33954,1.05706,-60.064,0,2.24363,15.0015,0.0772777
2012-04-13 00:43:09,56030.029965277776,8471.994529175503,88.36483786566163,229.58842281026975,-60.81577681841958,5667.04,367.104,14.8121,0.0703497,1950.27,6.92994,1.49539,1.11642,-66.9521,0,2.38871,14.8264,0.065835
2012-04-13 00:43:33,56030.03024305555,8472.497361829628,88.29689416657827,229.58844758641743,-60.81582873417755,5670.97,425.26,14.8178,0.0814379,1966.04,6.84134,1.57313,1.27353,-49.0461,0,2.59589,14.9185,0.0720288
2012-04-13 00:43:57,56030.03052083333,8472.785322618067,88.58353694496883,229.58836348623433,-60.81572871102352,5553.24,373.961,14.8383,0.0731324,1993.31,6.36553,1.56943,1.20409,-66.3781,0,2.52573,14.8728,0.0687739
2012-04-13 00:44:21,56030.030798611115,8471.944132615536,89.6483873121186,229.58865057162987,-60.81584867806897,4696.78,339.615,15.016,0.0785265,2012.69,7.15263,1.27721,0.980149,-68.8001,0,2.19863,15.0837,0.0846876
